0,4.615587948,4,2
0,3.950063756,1,2
0,4.345313412,4,2
0,3.95131018,2,2
0,4.349233435,2,2
0,4.207435517,0,2
0,4.613126909,3,2
3.164023169,4.864303702,0,2
0,4.042555509,5,2
0,4.540545101,2,2
0,3.655045547,3,2
0,4.497013511,4,2
0,4.753241484,1,2
0,4.054229297,1,2
0,4.814588327,2,2
0,4.257078456,2,2
0,4.271370634,2,2
0,3.711602164,2,2
0,5.521826986,8,2
0,4.22259365,0,2
0,4.46132014,1,2
0,4.283381406,1,2
0,4.357837825,1,2
0,4.519999987,1,2
0,4.445543568,1,2
0,4.574054041,1,2
0,4.248495256,2,2
0,4.352928475,1,2
1.210964047,4.208196592,0,2
3.97638565,4.745373611,2,2
2.07518614,4.881814425,1,2
2.48164636,4.675743324,1,2
2.50882807,4.79107543,1,2
2.510964047,4.957834415,2,2
2.613292854,5.688340545,1,2
2.778677461,4.613858096,1,2
2.821217325,4.518122075,1,2
2.852130533,5.136081927,1,2
2.857670818,5.833141626,1,2
2.862577218,4.94669266,1,2
2.870650873,4.883115845,1,2
2.881445403,4.681448893,0,2
2.88164462,5.7253159,1,2
2.942936076,5.759237296,1,2
2.961622716,5.822002646,1,2
1.597447504,4.513956841,3,2
1.97860967,4.779402513,3,2
0,4.364019021,3,2
0,4.140875596,3,2
0,4.231270255,3,2
0,4.2767248,3,2
2.155639062,4.50090386,3,2
0,4.265311532,3,2
3.053481588,5.800872754,1,2
3.0603286,5.157052537,0,2
3.112334719,5.786518972,1,2
3.138736295,4.81617253,1,2
3.215196351,5.801559408,1,2
3.22905159,4.739121461,0,2
3.261058321,5.759068507,1,2
3.352604124,5.73638287,1,2
3.39274741,4.478818625,4,2
3.457399504,5.559079596,2,2
3.538054876,5.69220708,2,2
3.554762714,5.716375001,2,2
3.590536853,5.718387338,2,2
3.856412921,5.851297628,1,2
0,4.540866237,4,2
0,4.413763406,4,2
0,4.349631426,4,2
4.234449362,5.825319985,1,2
0,4.274110096,4,2
4.274811701,5.656690441,2,2
0,4.329653229,1,2
0,4.403333346,4,2
0,4.454986856,1,2
0,4.54481099,5,2
0,4.597829781,5,2
0,4.614838039,5,2
0,4.649622418,5,2
2.587405583,4.812624627,1,2
2.403677461,4.820445729,1,2
3.186732021,5.000387768,1,2
2.070039316,5.060150154,3,2
3.011027604,5.062647831,1,2
3.281828696,5.138866372,1,2
0,5.2880597,7,2
5.480699379,5.576275546,1,2
5.492313033,5.692511639,2,2
0,5.497857629,8,2
5.605812167,5.704275761,2,2
5.610029448,5.697233652,2,2
5.670922886,5.720238742,2,2
5.697921155,5.806924918,2,2
2.121579396,4.684755812,1,2
2.189391747,4.648272497,1,2
0,4.238608501,1,2
2.388806718,4.611856615,1,2
0,3.323231429,2,2
0,3.572431251,2,2
0,4.275888045,2,2
0,3.791924539,3,2
0,3.375,3,2
5.107190697,5.84822195,0,2
0,4.099665973,2,2
0,3.594465637,3,2
0,4.086048612,2,2
2.244820754,4.491026387,1,2
0,3.405639062,2,2
