16.383396399,-6.0510214794,-36.4365804887,-24.7571978008,32.8057787519,-49.1856988412,31.4933028587,-5.2635605355,-8.2084536324,12.476973624,1.4627004499,-3.0406608511,-2.8732184555,0.0077453053,0.0116776084,0.0177831674,0.0018893057,4384.2764621185,359.0186357817,0.1564195917,0.0173185501,0.5124687672,0.0889444128,0.1822457607,0.0203160198,339.1224833494,30.2328374564,9601.1588604539,4137.2397272293
16.3373866849,-5.6535320366,-35.4294879881,-23.7564342602,32.2815451789,-49.3830085903,31.7233700155,-4.3239614907,-8.2166117691,12.4293730018,3.4744731931,-0.290643988,-1.1122661222,0.0080758052,0.0114963435,0.0177037411,0.0024004465,4350.2162461984,452.600744341,0.1563652088,0.0189366907,0.5091383804,0.1142827323,0.1801302711,0.0219097014,336.7302332544,37.9821186814,9593.6770253278,4157.0096404417
19.9483317811,-3.0867819495,-33.4584592769,-23.9500654068,32.7616073831,-48.4651548079,31.0579888667,-4.1134618489,-6.2747363918,11.1075418466,0.1866062388,-4.8581205352,-1.3474064242,0.0810990767,0.0440589111,0.0750230742,0.0235794817,4563.715918591,538.4251397848,0.9053724534,0.2206710639,7.9519806553,5.5702977775,0.1109425296,0.0428694188,236.5618648027,75.4124534069,9456.3175615807,3962.1718627188
14.1059362654,-4.9125481651,-18.4987176069,-11.4790590411,31.4306582624,-50.3904789881,35.148167879,-17.1147031435,-9.9295500003,18.2964733497,-19.9930163657,10.6222236295,-5.374698522,0.1234052049,0.0444498394,0.0037043447,0.0016259795,4464.0342383645,516.7865840386,0.0501636482,0.0117855765,0.0167932305,0.0477742133,0.0593863885,0.0290343839,89.4878690062,59.8788698571,9979.6958140823,4261.4468826354
19.9078506653,-3.7375390382,-35.095196917,-26.0111126983,30.785951792,-49.946151605,31.9887533388,-2.5836597009,-3.0513443704,15.5729033334,1.3341764324,-6.5989563385,-4.8541676782,0.0712953731,0.0305635297,0.0734836751,0.0210089887,4675.0299690383,436.1140911145,0.8836606637,0.2162097405,7.6181744758,4.9043872994,0.1125515599,0.022230378,251.2026854899,67.6048325222,9627.3748452985,3974.2452576516
17.3240170912,-22.026099818,-38.6313613761,9.3205340019,-20.9308311295,0.9883359183,-13.185566616,6.3035634298,-8.975637758,12.2102910306,-26.3697857797,18.0810979579,-6.4396032064,0.2054983192,0.0484164484,0.0129262366,0.006227053,4991.6866137548,522.8805707877,0.2109139653,0.0989944406,0.1561190331,0.1474870122,0.026180492,0.0105871144,15.7379933615,16.8449000649,8094.2300971552,3314.9252699235
16.4056368575,-3.8363360551,-34.550860774,-25.1671212445,30.4624946462,-50.4294134967,32.6562654077,-1.5507631279,-4.5029188749,14.7633405168,1.5704389448,-4.893040801,-4.2264134367,0.0178012392,0.0239669968,0.0186209584,0.0042218766,4192.3996369698,311.7432392445,0.1673559377,0.0263275215,0.5645467056,0.4712087512,0.1727726715,0.0296706812,318.7798320149,52.9199231466,9346.987884384,4063.5087932219
17.1246843122,-32.4129092196,-9.8162632624,4.8864396229,6.7029307268,-1.9681302846,-7.1626149305,-1.4617946155,-0.5581416068,-4.7687976209,-6.0440190314,-1.0033213538,-0.815663305,0.0370685905,0.0759632986,0.0197396788,0.0072384093,3331.0594238548,447.3686763921,0.2060312373,0.1185671849,0.5950806888,0.4076248711,0.1539255286,0.0390887842,312.4690924749,93.4775150337,7153.5372654374,3076.0854900743
16.2183966849,-28.4869563051,-13.1405710171,12.779624967,-17.6886809861,24.2415775697,-20.7437681226,13.795090701,-7.671732066,8.4355729717,-12.0505747616,14.2670370873,-11.7297850694,0.268458369,0.0582309968,0.0077727418,0.0205355175,6740.7405945334,688.9124010384,0.118209793,0.1877674998,0.4435808745,4.9370587399,0.0277589475,0.0179682391,35.4187541338,41.3872549015,11783.3165104542,4535.9572824578
13.993927353,-18.1257900956,-13.7117696918,16.2485097355,-16.008258759,8.6225994981,-20.7644643022,10.3909644155,-19.7133482964,9.0547869498,-18.3565475092,17.5511893964,-13.360402408,0.1346511872,0.0691993948,0.0040495736,0.0042020203,4614.902455647,766.9722454068,0.0482903422,0.0360835314,0.0334401287,0.1265438131,0.0616805932,0.0357387585,78.1551978467,60.223343811,9584.4647851513,4316.2349892383
13.3020405118,-22.536107743,-18.4876504545,7.3333783955,-12.4643446928,8.096701439,-22.6745560098,19.936496713,-19.4115742375,15.8586112433,-17.2390737528,15.1077437167,-11.6166992561,0.1878412914,0.0275437399,0.0018511816,0.0014377014,5425.8913431394,533.9115859941,0.0306803443,0.0146551322,0.0044978315,0.0129537499,0.0267201036,0.0134926216,24.2029909237,23.1017189289,11037.2184083397,4512.4341488414
17.2393547093,-31.9972737917,-8.9679300285,3.0082313362,-1.6987475545,-2.7189689131,-2.1610720318,-2.7814839065,-1.493810817,-1.7727140761,-4.5145461139,1.3378245951,0.7924725659,0.0247361568,0.0370472093,0.0182273991,0.0030226673,3441.1745632041,378.1138595253,0.2084506046,0.0741988205,0.5000173326,0.1137838269,0.1422341386,0.0296632144,332.5079948049,55.1651939555,7249.7076023392,3095.346902686
19.8156348994,-3.5411851845,-34.4591657105,-25.1801562932,30.6408679243,-51.1830517269,32.6268826291,-1.8737559621,-4.3275170564,15.3564374225,1.4744572136,-4.6851552407,-4.4747142708,0.0668825319,0.0326198108,0.0739210677,0.0262439082,4626.9069195779,431.6288013897,0.8536290546,0.181151216,8.2591000361,9.283006324,0.1160932532,0.031770763,252.1433992113,76.8428164866,9705.3471738578,4025.1289958288
17.4034849004,-31.0477809985,-28.6493573232,-9.1691675169,-3.7102036569,-8.4788375954,-0.996377396,1.5011211514,-5.9672687048,2.1683337408,-4.7376238628,4.7796118805,-2.3142340873,0.2179908875,0.032115318,0.0190391067,0.0310706023,6334.2217417924,836.2081952257,0.2820970679,0.349401521,1.1554399512,4.5252630011,0.0203893068,0.0116693525,11.4410758673,11.3349288668,12003.4555339313,4815.6853882588
13.6270476589,-21.993829107,-25.5696413683,-13.5686292106,-20.8506601956,-11.4974153209,-6.5521501825,1.5229367193,-1.0324162263,2.2705568552,-5.0017541551,1.1721453781,-0.001937412,0.1396020125,0.0363578665,0.005080837,0.0122532933,4966.068062317,763.1793429931,0.065852044,0.1311614599,0.1582900892,0.8226299885,0.0286887177,0.0090137392,20.0793413768,10.5765481126,9686.7744024491,4488.7065086642
14.182319579,-19.5771897689,-22.374719386,3.5862580756,-12.0775230011,5.3277120538,2.3346301763,-1.3016888813,8.8450805996,-1.220655741,2.9877016413,4.7876155156,1.1388576167,0.1435692188,0.0789464488,0.0049002782,0.0079094203,4633.627251683,1205.5338717793,0.0665747038,0.0836323533,0.0785088366,0.4723116035,0.0454120401,0.0321835217,57.1443791679,60.5335071348,8431.427110138,4069.3983797243
14.0999659274,-42.2128298622,-10.5970321633,-3.6543768845,-18.9578667524,3.3039467923,-2.9803201165,6.677264548,-9.0498418953,8.6497297672,-1.6142680384,-1.9717230565,0.9856250569,0.4547442078,0.0457603301,0.0035226439,0.007886994,5261.0548249305,436.8086236328,0.0610880001,0.1285078146,0.0560094879,0.213071418,0.0133338172,0.0083592154,6.3850116921,8.6183726247,7852.7554418454,2372.8495958961
15.4032808614,-4.1767987977,-34.1576866133,23.5289403655,-17.9913798953,16.8891054054,-17.800033957,-23.3538785539,30.1449789094,-6.7801278236,1.7846712938,-11.5143655152,-0.7531509678,0.1073155354,0.0796115032,0.0150749604,0.0288241284,3513.8963751145,1462.1512761428,0.1587699724,0.3269852299,0.9815090042,5.5136821187,0.1093310777,0.0757722338,121.0844017969,100.3183374753,6712.2445288479,3118.2964437431
18.1605066195,-23.1496819413,-22.3110539441,3.1243936559,-21.1887034866,5.8576735138,-7.5640966081,-16.1993817884,2.2069287525,-3.050179966,-0.1997657893,-3.0765117889,-1.0399118703,0.227566466,0.1020641864,0.0283275919,0.0365227805,5654.8245212932,1450.9062038663,0.4003168665,0.3785011074,1.8804726177,6.0702836775,0.0301512048,0.0182299085,21.8251801965,26.7983269133,9137.0614035088,4158.5746407811
15.8827870602,-6.6279915852,-18.8071949668,-17.4369720424,44.2068560612,-39.3983660035,34.797841493,-12.7529544501,6.3366363851,5.4219323634,-3.6800046969,5.3217252435,1.1679803844,0.1064836186,0.053914082,0.0011150775,0.0004749747,5925.5211203591,649.5688090034,0.0126030928,0.0015640796,0.0018893556,0.0021981425,0.1004320757,0.0481659396,199.2163625638,78.9303862244,11964.9703537228,4890.7869209215
13.0887399663,-31.2535722689,-12.8433019185,-11.7031678792,10.4500180579,2.144210197,-11.2562409598,-6.350013108,4.027562866,8.8643584276,-0.8413624314,-0.9764967389,-5.9930850327,0.2687168403,0.1231006675,0.0120758493,0.0350206496,9031.2103171682,3230.8413662844,0.1083771798,0.3185969734,1.2892395204,6.0148678262,0.0474290329,0.0369858666,81.6951514167,78.3014187789,15924.7697565496,6176.7987219111
16.888176552,-22.6695873178,-19.118696424,3.8717909347,-24.6384516974,8.9649859158,-10.1665185983,-2.7432184393,4.1752345963,-5.962415095,-0.9296523511,2.3092413895,-3.1967138897,0.2272234527,0.1125500253,0.0307772452,0.067633477,5635.9822829702,1804.9012044631,0.3329566253,0.65374367,5.104968337,18.1428928242,0.032311783,0.0266563196,21.7660048815,30.4569504868,9165.3926730628,3752.2411997432
10.8889341612,-13.0580267997,-16.9568483908,-6.4720216205,-4.4173021351,25.1477456655,-27.2834011581,-1.6705038726,-1.7532462926,7.5386020501,-6.861061951,6.1389639216,-1.915699217,0.0823985824,0.0374296217,0.0084859964,0.0239732255,4174.6573197167,708.3310514409,0.0766581535,0.1986026118,0.6158373525,2.852699815,0.0621321312,0.0360205239,62.8656737853,56.904105364,9309.1562829335,4495.0860442767
16.2086059098,-30.5075292591,-19.2042511366,16.6731810032,-3.100109044,2.8846837871,6.6475821954,-2.7093489641,-7.5558734425,12.2233523382,-5.6903858614,4.9468260398,1.4080371775,0.1435410887,0.0891159919,0.0169889024,0.0252446623,5466.2370715673,1067.2082506955,0.1861673104,0.2584064705,0.9084914956,3.0238117406,0.0963868558,0.0854716757,146.7719586581,126.4239366114,9548.9884415128,4166.1334618068
13.858906802,-33.2240995991,-19.5013478564,-5.2731654553,1.1159991593,-13.2169399692,5.5176014345,8.895846744,-7.5888454477,9.4803786586,-7.9504472122,3.4630949818,-3.9438315736,0.2532296133,0.081204302,0.0030373645,0.0118522956,7603.6876494891,1301.1587107732,0.0474623878,0.1414074419,0.130883915,1.5072243631,0.0287876388,0.015818125,36.703834046,43.5595237473,14794.0934129519,5704.4046524474
13.6288903132,-43.4772168841,-12.8683104244,13.9671746027,-18.0714413993,0.4356690409,7.3345682005,-5.7325085526,-5.4077554336,5.2432797043,-10.9526719655,5.7034550641,-1.5900308125,0.3427304442,0.0550621485,0.0022631208,0.0049400521,8216.5422955044,1076.5082601139,0.0299348876,0.0413690942,0.0275682943,0.1430680376,0.0207703892,0.0199272303,12.6271700249,19.77112382,12830.9776012358,4016.9396558988
13.1741310792,-32.8940779437,-28.2473074138,17.0765150519,-11.7669361738,2.0518947664,-13.6351637512,13.3820205427,-17.1577768871,16.9734211827,-19.6475608435,12.0634635786,-3.9352757201,0.2704310434,0.0461368909,0.0050354756,0.0135177097,6565.4841483831,836.173466098,0.0565385053,0.1330351633,0.1917694223,0.9227452806,0.0201813279,0.0174549881,9.5193884607,15.855062401,10894.9226691026,3755.0753879701
13.8808522531,-22.8705648946,-30.89467784,14.0414011741,-35.584084436,8.7312699626,-14.3138557548,1.9201471239,-9.001321984,13.7405231023,-20.5615441258,12.2148058886,2.2988619276,0.2260377968,0.0669689853,0.004869094,0.0158103575,5947.6263513926,1012.535225018,0.0560651158,0.1519474441,0.2534660948,2.2059110637,0.0371168868,0.019046835,29.48968702,28.1530902468,9377.118008697,3608.0550262243
16.7094816146,-14.6106352008,-25.8957098385,28.1553143582,-21.2086479899,8.5786998265,-3.7603164396,-2.1825335384,-13.0381811875,6.5255540415,-19.6220739495,6.3333212242,-2.014156533,0.1748168103,0.0852002387,0.0191902099,0.025933887,4557.5769104953,1104.0989054184,0.2462812736,0.3122877521,0.9056229231,2.4707499317,0.0402151158,0.0144342086,33.7849199302,23.4210941022,7611.3926194797,3221.237913146
13.6089721902,-15.5040873975,-28.5599945992,-19.8191730095,8.9283775637,-4.1953896043,-2.406222807,-6.4556853666,-1.6937805281,2.6017819723,1.2874745177,2.3843848092,2.2421184374,0.123424088,0.0192464089,0.0072498368,0.016662078,4258.1064152076,721.0834381689,0.071024261,0.1208834833,0.3178060409,1.5126442216,0.0313045352,0.0213398588,17.9290205628,21.7319738171,7767.762795897,4324.1512010052
12.7367698727,-10.5444245114,-15.4582844367,-0.7579602943,25.6581063549,-34.7397581284,31.5846802723,-18.5179025119,-7.0848218925,17.137190122,-29.7729141148,22.4183988246,-11.1553613886,0.0795783548,0.0374055816,0.0028304838,0.0008780623,4207.8169896369,651.1964954213,0.0303722579,0.0064898794,0.0093682873,0.0062833934,0.0817810099,0.0324668571,109.9625733922,59.7949893945,10286.4602683179,4687.3351079705
15.8487434253,-12.4790192062,-24.3295913129,-10.0927547332,29.5280346608,-47.4920569536,14.7522123842,-14.6836646265,3.3919866288,-0.325338906,-19.2141225184,18.5265443876,-8.0698742543,0.2375220935,0.0954695572,0.0142224819,0.0282340106,5918.2873581834,1440.8622163377,0.1633384845,0.3041056948,0.9023677418,3.7245455082,0.0372600824,0.0215726774,28.1018558038,28.8653157814,9521.2276263482,3572.4364330785
17.4507863261,-29.8521356315,-5.259647888,3.1257111905,-5.5053106425,-3.3701395068,-3.8764471026,-7.4746504226,-7.0815340481,-5.4449489901,-4.8828112131,-0.5317574227,0.243322156,0.0418128189,0.0293543982,0.0189155648,0.0109881996,3553.9324072679,325.4099663663,0.2332721355,0.0920005879,0.6149148398,1.7199478161,0.1203646979,0.0209592365,318.5507930534,56.4452210069,7439.6929824562,3141.0552188827
14.2733537672,-14.0410962392,-17.9998206226,-15.3897954896,20.375447247,-30.3298028261,27.9080556842,-30.5163244127,-9.1606255548,16.5930087576,-24.0812280128,16.0009716396,-13.8973820716,0.1954328441,0.0286824473,0.0056118065,0.0112518757,5500.4147389794,510.9843348438,0.0742485417,0.1140352342,0.1431746602,0.5679268388,0.0256047322,0.014614534,20.419917142,27.737408204,10529.5295055821,4296.1427536349
16.9475366924,-20.1782422124,-17.3330741858,9.3732895965,-6.9801164144,4.9733449237,9.2638571564,-1.1303611539,10.6144277803,5.1216260936,1.4730813756,7.7741830924,3.4779929483,0.0855705603,0.1009313241,0.0368798074,0.0397895785,4265.3376376404,1396.9911141103,0.3173501983,0.4306634989,3.278268576,7.9140849357,0.1639530386,0.1008303629,217.7207171716,108.3283074531,7993.790586541,4350.6202261168
19.0954895477,-17.2532204342,-33.1794893561,-6.8206315075,51.1874307821,-39.7864526566,5.3858831865,-15.0774118271,20.9384160782,-2.2078337179,-17.6345347349,8.3286280808,-0.3948972901,0.2948031141,0.0480668862,0.0326047323,0.0323207492,6833.9300531705,869.9611080068,0.4231436098,0.3841024048,1.8277991117,4.1979725079,0.0316965755,0.0101847042,17.2789601705,13.3657738211,8976.5413727968,2806.8448210851
16.301121919,-30.1145691519,-28.7447365241,13.7835480145,-16.7149580889,-4.2478058902,-9.1873014132,12.4067588417,-2.3825840892,9.9954923967,-6.7271185107,17.137868258,-16.5658670906,0.241578311,0.0732389409,0.0193402644,0.0399583291,6647.6162567166,1321.5951910291,0.2462906982,0.4671246197,1.7352128756,6.1243791943,0.0408329179,0.0262159475,33.0272444788,33.6989406422,9904.2049568365,3618.2232395947
15.0482309599,-28.2399043281,-29.358052006,8.0239882649,-7.0011609847,-10.9472939767,-12.0358151914,19.832816973,-3.727474525,4.9022578963,-2.7996546975,20.8692395335,-20.3353786767,0.2131194075,0.0550680106,0.0100088804,0.0262614993,6229.5063353385,1017.544294735,0.1243313457,0.3170730653,0.6912301049,3.3422053072,0.0488653507,0.0237195022,42.4193521594,27.9909456276,9850.4226340738,3904.4004916907
18.7806373133,-6.3526743239,-31.2939489312,21.0625206043,-18.2945796379,10.5705135224,-22.2569070097,7.6516897407,-15.3244660055,5.0108519414,-12.7796044945,-1.9647302049,-2.7301250036,0.1201942845,0.0555176817,0.0501788993,0.0309373609,3764.5633309226,968.6989481585,0.6205301899,0.3473118661,3.0488512596,5.2105318047,0.0459311944,0.0144407036,36.6220999664,21.4444187844,6943.3671899046,3386.4442011517
17.5913546587,-26.0547639363,-35.4504140849,17.7585036146,-29.6582027628,5.1039015265,-7.1443296249,-7.2973316444,-2.193172719,11.4556613551,-4.9886347852,9.262325686,-7.7790364454,0.2538795511,0.0622744117,0.0157503437,0.019206616,5750.9074599089,902.1352469806,0.2178584886,0.2059802098,0.5406530091,2.6500513965,0.0319452561,0.016876797,21.7840578681,22.3304563856,8543.5654066818,3082.6440106603
16.8282543859,-10.7249553011,0.5091972298,19.55883508,10.2120471602,5.236415648,-1.5978180012,12.2210685543,6.3025897183,4.6042431987,-3.2313817092,12.237888447,0.0012796767,0.0213896099,0.0383661395,0.095047381,0.059886797,2118.0860935991,1342.905067881,0.3709929654,0.1861986482,18.981020882,26.9899666267,0.3396841218,0.1194096519,273.0666075825,68.4901131154,4235.4686057249,3692.9259443682
15.703020373,-19.8510221132,0.7626999139,-5.8626175429,-10.3953924543,-5.0903253847,3.1365456492,-2.3087360944,4.1691413955,9.1743668966,-3.4780771725,8.7162964396,-1.3972097577,0.1283181948,0.0709354721,0.0105935194,0.0133452938,5270.3849335174,972.3181917495,0.122901929,0.1108378777,0.2745356896,1.1243354635,0.0607971836,0.0284579066,79.3775048187,48.8849357779,12592.7483429173,5587.0810251399
19.2677949843,-25.8502509196,-25.3708668991,16.6529640003,-17.8582527822,-9.0592460163,-7.5391163178,-9.8297848514,-5.3440025026,0.791573442,-7.0879616194,7.656707012,1.1413949287,0.2387687881,0.072167519,0.0400261307,0.0428547028,5568.9410688538,883.0156649576,0.5594601555,0.4749276706,2.9820514081,6.8271508277,0.0304294952,0.0196362683,22.0959069832,25.9141779341,8550.9573019307,3590.6384704337
15.5193451258,3.3270091424,-16.0534240235,14.5792472449,-18.8941231761,19.2543584031,-8.8533012776,13.6235321161,-3.7494810051,13.1879512964,-5.0170872633,13.094448397,-1.2298925802,0.0387474175,0.0723470691,0.0420528654,0.0380152605,1958.0053959716,1422.1854387323,0.2333919443,0.2233612939,4.3109693253,10.4703613124,0.2220631029,0.107341487,212.9881720007,88.0677935427,3639.7768471059,2844.1179509526
15.0151597077,-25.7069461687,-17.1406408808,5.0272423594,-35.0171506715,2.4875233842,-29.0140525678,6.479233962,-18.3889052047,10.484726914,-11.8669940192,11.9503502547,-8.2498839211,0.2330390335,0.0790872094,0.0141363882,0.0375327671,6271.1671644578,1189.8868495428,0.1782919429,0.4563573646,1.4038905082,5.5461238779,0.0270404583,0.0164979632,21.6099198224,17.2477606254,11256.9294984673,4169.1082349215
16.7829621565,-14.5036815247,-18.4317605882,21.3078221712,-9.7676920464,-7.208008835,-5.0211943451,23.9820264326,-25.060670707,21.2217490079,-13.9632226325,13.3707925584,-3.637215627,0.0758091518,0.0673939954,0.0259396342,0.0154045953,3522.0359406696,768.1514631431,0.2259069691,0.1457171675,1.1879327711,1.4657011695,0.1490396776,0.0862402033,198.2358432739,106.9150498511,6768.2456140351,3807.9328611439
14.8188005528,-12.2816141099,-21.8237589684,23.8386343586,-11.5563151436,5.0764769254,-10.3450468883,15.3171619493,-9.9667903351,14.9779938572,-9.490251756,13.7700965058,-4.8598833674,0.0851027179,0.0675564438,0.0130578353,0.0219391746,3369.3351585258,913.9103188224,0.1331805454,0.2330121676,0.6109344298,2.705942351,0.1178846663,0.0503593346,159.145014719,80.2350375074,6663.1166337372,3479.5823662116
17.8694891055,-14.9507339946,-32.6347459584,14.4224382956,-14.5974002504,2.411445946,-15.6595443768,8.738348435,-16.1002051686,19.7764078743,-10.8784250167,11.0841499697,-4.882238438,0.0915833215,0.0501573118,0.028548666,0.0075516049,3672.2448407281,560.754536527,0.3373263442,0.090770848,1.1079691425,0.6022412849,0.1075644991,0.0385474771,195.7149870206,84.4011350292,6831.6648683212,3454.3800071289
14.939016692,4.1257758261,-22.0143624073,-34.0454413139,44.9653512598,-22.1399913064,25.0147444416,-16.3321861989,4.4819292174,-15.2703557019,11.8773236596,-2.4135146544,8.3943698037,0.0595392208,0.068658466,0.0174242397,0.0140537501,2699.7897762597,1375.2225474792,0.123858884,0.1510951429,0.6445578475,1.3123089016,0.2256432836,0.1276905324,225.1876601538,108.6132755116,5311.3501916876,2894.0475906567
16.1468147995,-8.1953344987,-24.2360098529,-23.5503439659,36.4851564338,-35.2984165147,38.1219124916,-32.3326716691,-5.1825307234,21.6019373009,-6.927670599,5.8983871903,-7.2030286786,0.1184688629,0.0685541103,0.015800783,0.0240842895,4668.4991370397,976.1624657577,0.1490910328,0.1341399827,1.0444164771,7.9165458799,0.1030422748,0.0840448916,140.3097823967,111.0096868013,9214.1875804723,4099.2215240432
16.3891860699,-6.2440929488,-22.8196992081,-21.7072041314,38.1160542087,-35.2620615543,38.3190916437,-32.7546072491,-5.3238494129,22.2025391691,-3.6299874595,5.7088526488,-8.1934540937,0.0921309945,0.0631818602,0.022507959,0.0255631692,4137.4087676649,1053.7121013485,0.1849067057,0.1554461832,1.4260106562,4.8256228761,0.1259796605,0.0852473834,160.9437103103,105.3757718136,8487.0204862261,4049.5692586627
16.4382450561,-0.1924436219,-31.6090455349,-25.5803578216,14.3554427648,-39.4369409636,9.12043603,-19.0381163774,1.2261611334,-3.4098277463,-11.9253620486,13.1564589891,-0.6106616026,0.1696103184,0.0733649998,0.0213027796,0.0544048147,4516.0472865015,1248.883884636,0.2573951684,0.6299657849,3.0279599448,17.9955028045,0.0437239489,0.0409218572,40.4860413126,56.5461115756,7620.5559179168,3271.531609761
15.984477886,-18.3034825256,-8.368295009,-10.1529101832,-9.9851682624,-0.5242314577,-5.9075015456,3.337701035,-1.2670062806,8.1095028198,1.1335758161,6.8782934986,-0.8668370174,0.1166138593,0.0336020138,0.0118347779,0.0117500018,4786.1371357747,816.1487374637,0.1572283065,0.0953842268,0.2618252361,1.6550941267,0.0488778848,0.029446885,58.6643699445,49.4856333515,11322.7314651281,5173.8286590253
16.52706184,-2.4214880723,-20.5340446553,-37.1021380385,34.7294973736,-9.3116485736,33.9995755611,-28.9227029487,6.7048257959,-7.0152714804,7.4587471897,3.7353607696,8.7508151065,0.1042326976,0.076000683,0.0329735726,0.02913588,3327.1008465524,1400.4184315021,0.2092697407,0.1407438118,1.9448282814,3.5375081892,0.1213185058,0.0680124606,103.8127400263,59.7591855022,5541.3345542583,2983.4416285201
17.0919448096,-38.7494371904,-32.6163067145,29.7834309114,3.7027161722,-1.2867751008,-28.5293595101,15.545170356,-6.6369036826,18.4268157052,-27.9313546428,13.6519871032,-9.6320672019,0.2393764494,0.0333311094,0.0108961134,0.0144610246,6534.8528295365,527.9339317143,0.1587769838,0.1468111318,0.2882968014,1.6643389828,0.0244800721,0.0102448694,11.9241686781,10.0125099307,10265.9648072905,3365.0275373249
16.6314136551,-5.0995901251,-32.7740371967,-20.9219811464,18.8528935964,-37.5454520445,20.5023586215,-14.0599490109,7.1943730366,4.8354691792,-26.1791515578,13.4035490576,-9.1180488686,0.2119029904,0.083002497,0.0135848676,0.0190487751,5197.5805764031,1134.6468834035,0.1790177501,0.194058459,0.4902860283,1.7576997067,0.0329876616,0.020170834,26.3740086246,29.0765834948,8468.2748538012,3466.3479187867
