215,  7.11, -0.77 
216,  7.05, -0.75 
217,  7.09, -0.77 
218,  7.12, -0.76 
219,  7.2, -0.76 
220,  7.2, -0.74 
221,  7.27, -0.76 
222,  7.31, -0.74 
223,  7.25, -0.74 
224,  7.31, -0.75 
225,  7.29, -0.72 
226,  7.4, -0.74 
227,  7.41, -0.73 
228,  7.46, -0.73 
229,  7.51, -0.73 
230,  7.47, -0.73 
231,  7.67, -0.72 
232,  7.6, -0.72 
233,  7.48, -0.74 
234,  7.53, -0.73 
235,  7.69, -0.73 
236,  7.71, -0.72 
237,  7.73, -0.72 
238,  7.71, -0.71 
239,  7.74, -0.73 
240,  7.82, -0.72 
241,  7.92, -0.71 
242,  7.86, -0.71 
243,  7.87, -0.71 
244,  7.98, -0.71 
245,  7.98, -0.71 
246,  8.02, -0.7 
247,  8.01, -0.7 
248,  8.06, -0.7 
249,  8.04, -0.69 
250,  8.13, -0.7 
251,  8.14, -0.7 
252,  8.18, -0.7 
253,  8.24, -0.69 
254,  8.31, -0.68 
255,  8.32, -0.7 
256,  8.33, -0.69 
257,  8.43, -0.68 
258,  8.39, -0.69 
259,  8.48, -0.68 
260,  8.46, -0.68 
261,  8.54, -0.68 
262,  8.61, -0.68 
263,  8.65, -0.68 
264,  8.62, -0.68 
265,  8.62, -0.67 
266,  8.72, -0.68 
267,  8.74, -0.68 
268,  8.86, -0.67 
269,  8.83, -0.67 
270,  8.76, -0.66 
271,  8.98, -0.67 
272,  8.91, -0.66 
273,  8.86, -0.67 
274,  9.0, -0.67 
275,  9.13, -0.67 
276,  9.08, -0.67 
277,  9.19, -0.66 
278,  9.24, -0.66 
279,  9.35, -0.66 
280,  9.36, -0.65 
281,  9.46, -0.65 
282,  9.39, -0.66 
283,  9.51, -0.65 
284,  9.49, -0.66 
285,  9.6, -0.65 
286,  9.62, -0.65 
287,  9.74, -0.65 
288,  9.76, -0.64 
289,  9.93, -0.64 
290,  9.85, -0.64 
291,  9.96, -0.65 
292,  10.06, -0.65 
293,  10.04, -0.64 
294,  10.09, -0.65 
295,  10.19, -0.65 
296,  10.13, -0.64 
297,  10.39, -0.62 
298,  10.26, -0.64 
299,  10.28, -0.62 
300,  10.53, -0.63 
301,  10.42, -0.63 
302,  10.42, -0.62 
303,  10.6, -0.62 
304,  10.59, -0.61 
305,  10.55, -0.61 
306,  10.41, -0.61 
307,  10.1, -0.6 
308,  9.78, -0.61 
309,  9.15, -0.55 
310,  7.33, -0.58 
311,  3.84, 1.25 
312,  28.67, -0.27 
313,  19.99, -0.03 
314,  195.3, -1.6 
315,  19.47, -1.11 
316,  15.55, -0.93 
317,  16.46, -0.82 
318,  15.98, -0.82 
319,  16.13, -0.79 
320,  16.09, -0.77 
321,  16.16, -0.75 
322,  16.52, -0.76 
323,  16.78, -0.75 
324,  17.04, -0.74 
325,  17.6, -0.75 
326,  18.05, -0.74 
327,  18.67, -0.74 
328,  20.38, -0.76 
329,  17.9, -0.74 
330,  19.69, -0.75 
331,  20.52, -0.74 
332,  21.31, -0.74 
333,  22.44, -0.75 
334,  23.49, -0.75 
335,  24.79, -0.75 
336,  26.19, -0.76 
337,  28.16, -0.76 
338,  30.17, -0.77 
339,  32.86, -0.78 
340,  36.03, -0.78 
341,  39.84, -0.78 
342,  45.25, -0.79 
343,  52.92, -0.8 
344,  63.82, -0.81 
345,  81.01, -0.81 
346,  113.79, -0.82 
347,  198.54, -0.84 
348,  890.45, -0.91 
349,  339.16, 2.34 
350,  137.61, 2.32 
351,  84.51, 2.31 
352,  60.35, 2.3 
353,  46.05, 2.27 
354,  37.08, 2.27 
355,  30.71, 2.26 
356,  25.71, 2.24 
357,  22.22, 2.24 
358,  19.3, 2.22 
359,  17.03, 2.2 
360,  15.6, 2.21 
361,  13.23, 2.16 
362,  12.0, 2.15 
363,  10.82, 2.14 
364,  9.72, 2.11 
365,  8.83, 2.09 
366,  8.01, 2.06 
367,  7.28, 2.04 
368,  6.66, 2.0 
369,  6.08, 1.99 
370,  5.35, 1.93 
371,  4.98, 1.88 
372,  4.42, 1.82 
373,  4.04, 1.74 
374,  3.54, 1.7 
375,  3.21, 1.58 
376,  3.02, 1.3 
377,  2.92, 1.06 
378,  3.41, 0.54 
379,  6.65, 0.16 
380,  65.88, -0.18 
381,  10.57, 2.69 
382,  5.41, 2.53 
383,  3.99, 2.36 
384,  3.34, 2.28 
385,  2.65, 2.22 
386,  2.3, 2.18 
387,  2.08, 2.09 
388,  1.76, 2.02 
389,  1.59, 1.97 
390,  1.37, 1.92 
391,  1.19, 1.88 
392,  1.01, 1.85 
393,  0.86, 1.87 
394,  0.75, 1.8 
395,  0.6, 1.68 
396,  0.54, 1.76 
397,  0.45, 1.83 
398,  0.3, 1.48 
399,  0.09, 2.42 
400,  0.01, 3.14 
401,  0.09, -2.42 
402,  0.3, -1.48 
403,  0.45, -1.83 
404,  0.54, -1.76 
405,  0.6, -1.68 
406,  0.75, -1.8 
407,  0.86, -1.87 
408,  1.01, -1.85 
409,  1.19, -1.88 
410,  1.37, -1.92 
411,  1.59, -1.97 
412,  1.76, -2.02 
413,  2.08, -2.09 
414,  2.3, -2.18 
415,  2.65, -2.22 
416,  3.34, -2.28 
417,  3.99, -2.36 
418,  5.41, -2.53 
419,  10.57, -2.69 
420,  65.88, 0.18 
421,  6.65, -0.16 
422,  3.41, -0.54 
423,  2.92, -1.06 
424,  3.02, -1.3 
425,  3.21, -1.58 
426,  3.54, -1.7 
427,  4.04, -1.74 
428,  4.42, -1.82 
429,  4.98, -1.88 
430,  5.35, -1.93 
431,  6.08, -1.99 
432,  6.66, -2.0 
433,  7.28, -2.04 
434,  8.01, -2.06 
435,  8.83, -2.09 
436,  9.72, -2.11 
437,  10.82, -2.14 
438,  12.0, -2.15 
439,  13.23, -2.16 
440,  15.6, -2.21 
441,  17.03, -2.2 
442,  19.3, -2.22 
443,  22.22, -2.24 
444,  25.71, -2.24 
445,  30.71, -2.26 
446,  37.08, -2.27 
447,  46.05, -2.27 
448,  60.35, -2.3 
449,  84.51, -2.31 
450,  137.61, -2.32 
451,  339.16, -2.34 
452,  890.45, 0.91 
453,  198.54, 0.84 
454,  113.79, 0.82 
455,  81.01, 0.81 
456,  63.82, 0.81 
457,  52.92, 0.8 
458,  45.25, 0.79 
459,  39.84, 0.78 
460,  36.03, 0.78 
461,  32.86, 0.78 
462,  30.17, 0.77 
463,  28.16, 0.76 
464,  26.19, 0.76 
465,  24.79, 0.75 
466,  23.49, 0.75 
467,  22.44, 0.75 
468,  21.31, 0.74 
469,  20.52, 0.74 
470,  19.69, 0.75 
471,  17.9, 0.74 
472,  20.38, 0.76 
473,  18.67, 0.74 
474,  18.05, 0.74 
475,  17.6, 0.75 
476,  17.04, 0.74 
477,  16.78, 0.75 
478,  16.52, 0.76 
479,  16.16, 0.75 
480,  16.09, 0.77 
481,  16.13, 0.79 
482,  15.98, 0.82 
483,  16.46, 0.82 
484,  15.55, 0.93 
485,  19.47, 1.11 
486,  195.3, 1.6 
487,  19.99, 0.03 
488,  28.67, 0.27 
489,  3.84, -1.25 
490,  7.33, 0.58 
491,  9.15, 0.55 
492,  9.78, 0.61 
493,  10.1, 0.6 
494,  10.41, 0.61 
495,  10.55, 0.61 
496,  10.59, 0.61 
497,  10.6, 0.62 
498,  10.42, 0.62 
499,  10.42, 0.63 
500,  10.53, 0.63 
501,  10.28, 0.62 
502,  10.26, 0.64 
503,  10.39, 0.62 
504,  10.13, 0.64 
505,  10.19, 0.65 
506,  10.09, 0.65 
507,  10.04, 0.64 
508,  10.06, 0.65 
509,  9.96, 0.65 
510,  9.85, 0.64 
511,  9.93, 0.64 
512,  9.76, 0.64 
513,  9.74, 0.65 
514,  9.62, 0.65 
515,  9.6, 0.65 
516,  9.49, 0.66 
517,  9.51, 0.65 
518,  9.39, 0.66 
519,  9.46, 0.65 
520,  9.36, 0.65 
521,  9.35, 0.66 
522,  9.24, 0.66 
523,  9.19, 0.66 
524,  9.08, 0.67 
525,  9.13, 0.67 
526,  9.0, 0.67 
527,  8.86, 0.67 
528,  8.91, 0.66 
529,  8.98, 0.67 
530,  8.76, 0.66 
531,  8.83, 0.67 
532,  8.86, 0.67 
533,  8.74, 0.68 
534,  8.72, 0.68 
535,  8.62, 0.67 
536,  8.62, 0.68 
537,  8.65, 0.68 
538,  8.61, 0.68 
539,  8.54, 0.68 
540,  8.46, 0.68 
541,  8.48, 0.68 
542,  8.39, 0.69 
543,  8.43, 0.68 
544,  8.33, 0.69 
545,  8.32, 0.7 
546,  8.31, 0.68 
547,  8.24, 0.69 
548,  8.18, 0.7 
549,  8.14, 0.7 
550,  8.13, 0.7 
551,  8.04, 0.69 
552,  8.06, 0.7 
553,  8.01, 0.7 
554,  8.02, 0.7 
555,  7.98, 0.71 
556,  7.98, 0.71 
557,  7.87, 0.71 
558,  7.86, 0.71 
559,  7.92, 0.71 
560,  7.82, 0.72 
561,  7.74, 0.73 
562,  7.71, 0.71 
563,  7.73, 0.72 
564,  7.71, 0.72 
565,  7.69, 0.73 
566,  7.53, 0.73 
567,  7.48, 0.74 
568,  7.6, 0.72 
569,  7.67, 0.72 
570,  7.47, 0.73 
571,  7.51, 0.73 
572,  7.46, 0.73 
573,  7.41, 0.73 
574,  7.4, 0.74 
575,  7.29, 0.72 
576,  7.31, 0.75 
577,  7.25, 0.74 
578,  7.31, 0.74 
579,  7.27, 0.76 
580,  7.2, 0.74 
581,  7.2, 0.76 
582,  7.12, 0.76 
583,  7.09, 0.77 
584,  7.05, 0.75 
585,  7.11, 0.77 
586,  7.01, 0.75 
587,  7.05, 0.77 
588,  7.09, 0.76 
589,  6.98, 0.78 
590,  6.99, 0.77 
591,  6.94, 0.77 
592,  6.89, 0.75 
593,  6.88, 0.78 
594,  6.87, 0.79 
595,  6.85, 0.77 
596,  6.76, 0.77 
597,  6.69, 0.78 
598,  6.74, 0.78 
599,  6.84, 0.77 
600,  6.67, 0.79 
601,  6.62, 0.79 
602,  6.58, 0.79 
603,  6.61, 0.78 
604,  6.59, 0.8 
605,  6.53, 0.8 
606,  6.57, 0.78 
607,  6.56, 0.8 
608,  6.48, 0.79 
609,  6.46, 0.79 
610,  6.49, 0.79 
611,  6.34, 0.79 
612,  6.45, 0.81 
613,  6.39, 0.81 
614,  6.36, 0.81 
615,  6.24, 0.81 
616,  6.29, 0.82 
617,  6.25, 0.82 
618,  6.24, 0.83 
619,  6.27, 0.81 
620,  6.17, 0.82 
621,  6.23, 0.84 
622,  6.16, 0.83 
623,  6.13, 0.83 
624,  6.06, 0.83 
625,  6.06, 0.84 
626,  6.07, 0.84 
627,  6.0, 0.84 
628,  5.99, 0.84 
629,  5.91, 0.84 
630,  5.96, 0.84 
631,  5.92, 0.84 
632,  5.93, 0.84 
633,  5.82, 0.84 
634,  5.8, 0.85 
635,  5.84, 0.85 
636,  5.77, 0.85 
637,  5.77, 0.85 
638,  5.74, 0.85 
639,  5.67, 0.86 
640,  5.72, 0.85 
641,  5.66, 0.86 
642,  5.66, 0.86 
643,  5.62, 0.86 
644,  5.55, 0.86 
645,  5.56, 0.87 
646,  5.53, 0.86 
647,  5.48, 0.86 
648,  5.52, 0.87 
649,  5.48, 0.87 
650,  5.46, 0.87 
651,  5.39, 0.87 
652,  5.38, 0.87 
653,  5.35, 0.88 
654,  5.35, 0.88 
655,  5.31, 0.88 
656,  5.29, 0.88 
657,  5.26, 0.88 
658,  5.25, 0.89 
659,  5.2, 0.88 
660,  5.18, 0.89 
661,  5.18, 0.89 
662,  5.17, 0.89 
663,  5.15, 0.89 
664,  5.09, 0.89 
665,  5.08, 0.9 
666,  5.05, 0.9 
667,  5.05, 0.89 
668,  5.06, 0.9 
669,  5.01, 0.9 
670,  4.93, 0.91 
671,  4.97, 0.9 
672,  4.89, 0.91 
673,  4.83, 0.9 
674,  4.86, 0.9 
675,  4.88, 0.9 
676,  4.82, 0.9 
677,  4.81, 0.91 
678,  4.79, 0.91 
679,  4.81, 0.91 
680,  4.77, 0.92 
681,  4.76, 0.92 
682,  4.69, 0.91 
683,  4.7, 0.93 
684,  4.65, 0.91 
685,  4.65, 0.92 
686,  4.62, 0.92 
687,  4.63, 0.92 
688,  4.59, 0.93 
689,  4.62, 0.93 
690,  4.54, 0.93 
691,  4.55, 0.92 
692,  4.54, 0.92 
693,  4.48, 0.93 
694,  4.46, 0.92 
695,  4.46, 0.93 
696,  4.39, 0.93 
697,  4.45, 0.95 
698,  4.34, 0.93 
699,  4.3, 0.95 
700,  4.36, 0.94 
701,  4.27, 0.94 
702,  4.23, 0.95 
703,  4.24, 0.95 
704,  4.19, 0.96 
705,  4.12, 0.96 
706,  4.03, 0.96 
707,  3.87, 0.97 
708,  3.69, 0.96 
709,  3.42, 1.02 
710,  2.71, 0.99 
711,  1.4, 2.82 
712,  10.32, 1.3 
713,  7.11, 1.54 
714,  68.58, -0.03 
715,  6.75, 0.46 
716,  5.34, 0.64 
717,  5.57, 0.75 
718,  5.33, 0.76 
719,  5.32, 0.78 
720,  5.23, 0.8 
721,  5.18, 0.82 
722,  5.22, 0.81 
723,  5.23, 0.82 
724,  5.25, 0.83 
725,  5.34, 0.82 
726,  5.4, 0.83 
727,  5.5, 0.83 
728,  5.92, 0.81 
729,  5.13, 0.83 
730,  5.55, 0.82 
731,  5.7, 0.83 
732,  5.83, 0.83 
733,  6.05, 0.83 
734,  6.23, 0.82 
735,  6.47, 0.82 
736,  6.73, 0.81 
737,  7.11, 0.81 
738,  7.49, 0.8 
739,  8.02, 0.79 
740,  8.65, 0.8 
741,  9.4, 0.79 
742,  10.49, 0.78 
743,  12.05, 0.77 
744,  14.27, 0.77 
745,  17.77, 0.76 
746,  24.5, 0.75 
747,  41.93, 0.73 
748,  184.41, 0.66 
749,  68.85, -2.37 
750,  27.37, -2.39 
751,  16.47, -2.41 
752,  11.51, -2.42 
753,  8.6, -2.44 
754,  6.77, -2.45 
755,  5.48, -2.46 
756,  4.49, -2.47 
757,  3.79, -2.48 
758,  3.21, -2.49 
759,  2.77, -2.52 
760,  2.47, -2.5 
761,  2.04, -2.55 
762,  1.8, -2.57 
763,  1.58, -2.57 
764,  1.38, -2.6 
765,  1.22, -2.62 
766,  1.08, -2.65 
767,  0.95, -2.67 
768,  0.84, -2.72 
769,  0.74, -2.72 
770,  0.63, -2.78 
771,  0.57, -2.83 
772,  0.49, -2.9 
773,  0.43, -2.97 
774,  0.36, -3.01 
775,  0.32, -3.13 
776,  0.29, 2.87 
777,  0.26, 2.63 
778,  0.3, 2.11 
779,  0.55, 1.73 
780,  5.19, 1.39 
781,  0.79, -2.02 
782,  0.38, -2.18 
783,  0.27, -2.35 
784,  0.21, -2.43 
785,  0.16, -2.49 
786,  0.13, -2.54 
787,  0.11, -2.62 
788,  0.08, -2.7 
789,  0.07, -2.74 
790,  0.05, -2.79 
791,  0.04, -2.83 
792,  0.03, -2.86 
793,  0.02, -2.85 
794,  0.02, -2.92 
795,  0.01, -3.04 
796,  0.01, -2.96 
797,  0.01, -2.89 
798,  0.0, 3.03 
799,  0.0, -2.32 
